weather_id,park_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean
1293,PHI13,2023-08-01,85.4,64.0,0.0,9.9,45
1294,PHI13,2023-08-02,85.0,59.8,0.0,10.8,45
1295,PHI13,2023-08-03,84.8,61.1,0.02,13.8,61
1296,PHI13,2023-08-04,80.2,66.5,0.035,10.2,74
1297,PHI13,2023-08-05,89.2,64.7,0.0,6.7,65
1298,PHI13,2023-08-06,91.6,66.4,0.0,12.5,54
1299,PHI13,2023-08-07,90.0,72.1,0.323,16.6,76
1300,PHI13,2023-08-08,85.3,71.3,0.886,18.4,67
1301,PHI13,2023-08-09,87.5,67.9,0.0,10.9,54
1302,PHI13,2023-08-10,76.8,69.0,0.571,12.0,83
1303,PHI13,2023-08-11,86.5,66.1,0.004,10.8,68
1304,PHI13,2023-08-12,88.5,65.5,0.012,11.3,68
1305,PHI13,2023-08-13,89.8,72.2,0.114,9.9,66
1306,PHI13,2023-08-14,91.7,66.5,0.236,10.8,61
1307,PHI13,2023-08-15,92.2,71.1,0.591,10.0,74
1308,PHI13,2023-08-16,87.9,68.9,0.024,4.5,74
1309,PHI13,2023-08-17,89.9,68.3,0.031,11.6,74
1310,PHI13,2023-08-18,83.9,67.8,0.11,14.4,62
1311,PHI13,2023-08-19,82.2,61.5,0.0,10.3,48
1312,PHI13,2023-08-20,90.0,59.6,0.0,9.8,52
1313,PHI13,2023-08-21,92.6,67.0,0.0,9.7,62
1314,PHI13,2023-08-22,83.0,69.1,0.0,11.2,53
1315,PHI13,2023-08-23,82.0,61.1,0.0,8.2,52
1316,PHI13,2023-08-24,79.2,69.3,0.087,11.5,61
1317,PHI13,2023-08-25,91.2,72.1,0.043,8.9,66
1318,PHI13,2023-08-26,89.7,70.7,0.004,9.4,69
1319,PHI13,2023-08-27,87.6,67.6,0.012,8.1,62
1320,PHI13,2023-08-28,84.3,68.4,0.0,11.1,73
1321,PHI13,2023-08-29,83.3,69.2,0.004,8.8,75
1322,PHI13,2023-08-30,89.3,71.1,0.043,13.1,65
1323,PHI13,2023-08-31,81.6,64.7,0.0,12.2,51
1324,PHO01,2023-06-30,107.4,78.3,0.0,10.8,11
1325,PHO01,2023-07-01,110.2,78.4,0.0,11.7,11
1326,PHO01,2023-07-02,111.7,81.0,0.0,15.5,11
1327,PHO01,2023-07-03,113.1,83.9,0.0,17.3,15
1328,PHO01,2023-07-04,110.1,84.8,0.0,18.2,16
1329,PHO01,2023-07-05,107.7,83.5,0.0,15.0,13
1330,PHO01,2023-07-06,112.6,82.0,0.0,12.7,13
1331,PHO01,2023-07-07,109.2,82.0,0.0,10.8,11
1332,PHO01,2023-07-08,110.8,83.0,0.0,10.2,13
1333,PHO01,2023-07-09,109.0,85.7,0.0,12.6,11
1334,PHO01,2023-07-10,109.4,86.4,0.0,16.0,22
1335,PHO01,2023-07-11,109.3,89.2,0.0,13.2,27
1336,PHO01,2023-07-12,110.2,91.5,0.0,11.6,24
1337,PHO01,2023-07-13,111.9,91.6,0.0,14.1,23
1338,PHO01,2023-07-14,113.1,90.3,0.0,13.8,18
1339,PHO01,2023-07-15,115.0,90.0,0.0,16.4,20
1340,PHO01,2023-07-16,111.7,90.9,0.0,16.5,26
1341,PHO01,2023-07-17,112.9,89.9,0.0,12.7,24
1342,PHO01,2023-07-18,115.4,92.0,0.0,13.2,20
1343,PHO01,2023-07-19,115.8,92.4,0.0,13.0,17
1344,PHO01,2023-07-20,116.2,89.5,0.0,13.8,18
1345,PHO01,2023-07-21,114.6,89.2,0.0,12.3,19
1346,PHO01,2023-07-22,112.8,92.4,0.0,9.5,19
1347,PHO01,2023-07-23,111.0,89.4,0.0,13.0,22
1348,PHO01,2023-07-24,110.5,90.1,0.0,16.2,25
1349,PHO01,2023-07-25,115.1,88.9,0.0,12.3,20
1350,PHO01,2023-07-26,113.7,91.9,0.0,20.2,16
1351,PHO01,2023-07-27,111.8,86.5,0.0,14.8,25
1352,PHO01,2023-07-28,110.3,91.8,0.0,12.7,23
1353,PHO01,2023-07-29,109.2,90.4,0.0,9.3,21
1354,PHO01,2023-07-30,107.3,91.4,0.008,12.7,23
1355,PHO01,2023-07-31,103.5,80.3,0.016,14.2,33
1356,PHO01,2023-08-01,104.6,81.9,0.0,11.8,28
1357,PHO01,2023-08-02,106.1,87.2,0.0,11.4,23
1358,PHO01,2023-08-03,109.8,87.5,0.0,11.6,19
1359,PHO01,2023-08-04,111.0,82.1,0.0,12.6,14
1360,PHO01,2023-08-05,112.8,87.5,0.0,12.6,10
1361,PHO01,2023-08-06,109.8,86.0,0.0,13.8,19
1362,PHO01,2023-08-07,108.9,88.3,0.0,13.2,32
1363,PHO01,2023-08-08,104.8,86.9,0.012,19.7,33
1364,PHO01,2023-08-09,103.7,79.6,0.008,11.4,45
1365,PHO01,2023-08-10,107.2,83.9,0.0,13.4,31
1366,PHO01,2023-08-11,103.9,85.4,0.0,13.8,29
1367,PHO01,2023-08-12,104.4,82.7,0.0,10.2,27
1368,PHO01,2023-08-13,105.0,83.3,0.0,16.1,23
1369,PHO01,2023-08-14,106.5,82.8,0.0,6.5,23
1370,PHO01,2023-08-15,107.2,88.1,0.0,14.1,27
1371,PHO01,2023-08-16,111.3,88.4,0.0,15.8,25
1372,PHO01,2023-08-17,108.1,86.4,0.0,13.9,26
1373,PHO01,2023-08-18,103.9,84.6,0.0,15.1,34
1374,PHO01,2023-08-19,94.7,81.1,0.016,15.2,47
1375,PHO01,2023-08-20,100.2,79.1,0.079,24.5,51
1376,PHO01,2023-08-21,88.8,73.3,0.772,11.0,70
1377,PHO01,2023-08-22,99.3,73.6,0.0,10.0,54
1378,PHO01,2023-08-23,104.6,80.4,0.0,16.6,42
1379,PHO01,2023-08-24,102.1,80.3,0.0,9.6,37
1380,PHO01,2023-08-25,108.2,82.8,0.0,10.1,29
1381,PHO01,2023-08-26,109.6,85.6,0.0,18.4,25
1382,PHO01,2023-08-27,110.1,87.1,0.0,14.6,29
1383,PHO01,2023-08-28,113.2,88.9,0.0,9.7,22
1384,PHO01,2023-08-29,113.0,89.4,0.0,11.5,20
1385,PHO01,2023-08-30,110.2,88.6,0.0,9.1,21
1386,PHO01,2023-08-31,105.4,83.4,0.024,15.5,29
1387,PIT08,2023-06-30,81.3,63.9,0.024,7.7,78
1388,PIT08,2023-07-01,82.0,66.3,0.461,8.3,88
1389,PIT08,2023-07-02,82.3,67.2,0.339,13.3,88
1390,PIT08,2023-07-03,77.2,67.2,0.657,7.6,90
1391,PIT08,2023-07-04,82.7,65.4,0.035,5.5,83
1392,PIT08,2023-07-05,86.0,67.6,0.0,4.8,77
1393,PIT08,2023-07-06,86.8,67.7,0.012,10.0,79
1394,PIT08,2023-07-07,80.4,67.3,0.079,6.8,82
1395,PIT08,2023-07-08,84.6,60.6,0.0,5.6,67
1396,PIT08,2023-07-09,78.7,66.6,0.28,6.2,86
1397,PIT08,2023-07-10,81.4,61.0,0.024,6.8,76
1398,PIT08,2023-07-11,85.7,60.9,0.0,9.0,67
1399,PIT08,2023-07-12,85.8,64.6,0.02,7.3,67
1400,PIT08,2023-07-13,89.7,67.9,0.043,13.5,64
1401,PIT08,2023-07-14,82.6,67.8,0.059,6.5,81
1402,PIT08,2023-07-15,86.4,66.7,0.154,7.2,82
1403,PIT08,2023-07-16,82.0,67.1,0.028,7.4,81
1404,PIT08,2023-07-17,83.8,66.1,0.5,10.3,81
1405,PIT08,2023-07-18,79.5,65.9,0.11,8.0,82
1406,PIT08,2023-07-19,79.7,64.6,0.063,4.8,82
1407,PIT08,2023-07-20,83.3,64.5,0.492,7.9,79
1408,PIT08,2023-07-21,80.1,64.5,0.067,12.4,78
1409,PIT08,2023-07-22,78.4,58.3,0.008,5.1,73
1410,PIT08,2023-07-23,82.8,63.0,0.0,4.5,69
1411,PIT08,2023-07-24,85.3,63.4,0.004,7.4,69
1412,PIT08,2023-07-25,80.2,64.1,0.185,6.1,78
1413,PIT08,2023-07-26,89.0,64.7,0.209,10.0,73
1414,PIT08,2023-07-27,86.2,71.7,0.106,15.0,78
1415,PIT08,2023-07-28,89.3,70.2,0.335,12.0,85
1416,PIT08,2023-07-29,81.8,67.8,0.457,16.0,83
1417,PIT08,2023-07-30,78.3,61.2,0.028,5.0,81
1418,PIT08,2023-07-31,76.7,59.2,0.0,8.6,69
1419,PIT08,2023-08-01,78.9,58.5,0.008,7.3,69
1420,PIT08,2023-08-02,79.7,58.8,0.008,5.1,72
1421,PIT08,2023-08-03,82.7,62.5,0.02,5.2,73
1422,PIT08,2023-08-04,85.5,63.0,0.098,8.9,75
1423,PIT08,2023-08-05,81.7,60.4,0.0,6.1,73
1424,PIT08,2023-08-06,84.6,64.8,0.417,12.8,82
1425,PIT08,2023-08-07,79.2,66.7,0.795,13.9,91
1426,PIT08,2023-08-08,80.2,60.4,0.008,14.9,72
1427,PIT08,2023-08-09,80.5,62.2,0.008,8.4,73
1428,PIT08,2023-08-10,78.9,65.8,0.457,10.6,78
1429,PIT08,2023-08-11,80.0,62.4,0.031,8.5,71
1430,PIT08,2023-08-12,86.6,65.8,0.343,11.0,81
1431,PIT08,2023-08-13,82.3,65.6,0.012,8.5,76
1432,PIT08,2023-08-14,78.3,66.3,0.571,5.7,86
1433,PIT08,2023-08-15,77.9,65.9,0.13,10.3,80
1434,PIT08,2023-08-16,76.5,62.2,0.028,6.7,80
1435,PIT08,2023-08-17,80.0,61.2,0.217,13.0,77
1436,PIT08,2023-08-18,73.1,59.7,0.11,13.8,72
1437,PIT08,2023-08-19,76.6,54.0,0.0,5.3,69
1438,PIT08,2023-08-20,85.1,58.2,0.0,5.7,71
1439,PIT08,2023-08-21,88.8,64.2,0.0,7.7,76
1440,PIT08,2023-08-22,78.5,62.2,0.0,6.4,71
1441,PIT08,2023-08-23,83.2,59.7,0.0,8.5,71
1442,PIT08,2023-08-24,85.1,66.2,0.063,8.8,79
1443,PIT08,2023-08-25,84.3,68.4,0.248,11.3,86
1444,PIT08,2023-08-26,80.7,63.8,0.012,7.8,78
1445,PIT08,2023-08-27,80.0,60.1,0.004,6.9,76
1446,PIT08,2023-08-28,81.9,62.1,0.004,6.1,78
1447,PIT08,2023-08-29,80.3,63.9,0.059,7.5,85
1448,PIT08,2023-08-30,73.1,60.7,0.0,10.9,71
1449,PIT08,2023-08-31,76.1,56.8,0.0,8.6,66
1450,SAN02,2023-06-30,73.1,58.2,0.0,11.5,77
1451,SAN02,2023-07-01,72.1,61.9,0.0,11.2,81
1452,SAN02,2023-07-02,72.9,63.0,0.0,11.0,80
1453,SAN02,2023-07-03,72.9,61.5,0.0,11.4,80
1454,SAN02,2023-07-04,72.5,60.6,0.0,12.0,78
1455,SAN02,2023-07-05,71.0,59.6,0.0,11.4,75
1456,SAN02,2023-07-06,70.6,59.8,0.0,12.4,77
1457,SAN02,2023-07-07,70.2,59.5,0.0,11.9,75
1458,SAN02,2023-07-08,70.4,58.3,0.0,10.6,78
1459,SAN02,2023-07-09,71.2,58.0,0.0,10.8,76
1460,SAN02,2023-07-10,71.7,60.6,0.0,10.4,81
1461,SAN02,2023-07-11,75.0,61.2,0.0,10.4,78
1462,SAN02,2023-07-12,80.9,65.0,0.0,12.5,68
1463,SAN02,2023-07-13,79.2,65.9,0.0,11.6,68
1464,SAN02,2023-07-14,77.0,63.2,0.0,10.1,74
1465,SAN02,2023-07-15,73.1,62.8,0.0,10.6,83
1466,SAN02,2023-07-16,75.6,63.4,0.0,10.0,79
1467,SAN02,2023-07-17,76.2,64.4,0.0,9.7,77
1468,SAN02,2023-07-18,77.6,65.8,0.0,11.2,78
1469,SAN02,2023-07-19,78.8,66.1,0.0,12.2,75
1470,SAN02,2023-07-20,77.6,65.6,0.0,11.2,78
1471,SAN02,2023-07-21,75.4,64.2,0.0,10.0,80
1472,SAN02,2023-07-22,76.2,63.4,0.0,11.2,82
1473,SAN02,2023-07-23,73.7,63.5,0.0,10.8,84
1474,SAN02,2023-07-24,77.9,66.1,0.0,10.8,81
1475,SAN02,2023-07-25,78.0,65.2,0.0,11.5,81
1476,SAN02,2023-07-26,82.4,65.8,0.0,10.3,78
1477,SAN02,2023-07-27,81.3,65.0,0.0,12.1,80
1478,SAN02,2023-07-28,77.1,63.9,0.0,11.9,81
1479,SAN02,2023-07-29,78.0,65.8,0.0,11.7,79
1480,SAN02,2023-07-30,78.0,65.8,0.0,10.1,80
1481,SAN02,2023-07-31,77.8,66.9,0.0,12.5,76
1482,SAN02,2023-08-01,79.6,68.6,0.0,11.6,76
1483,SAN02,2023-08-02,78.4,67.7,0.0,13.3,78
1484,SAN02,2023-08-03,75.8,64.6,0.0,11.8,77
1485,SAN02,2023-08-04,75.9,62.4,0.0,11.0,76
1486,SAN02,2023-08-05,77.4,64.4,0.0,10.1,79
1487,SAN02,2023-08-06,76.7,63.3,0.0,10.0,81
1488,SAN02,2023-08-07,77.7,62.2,0.0,10.7,75
1489,SAN02,2023-08-08,79.5,66.7,0.024,11.1,70
1490,SAN02,2023-08-09,77.3,67.7,0.004,10.8,79
1491,SAN02,2023-08-10,74.6,67.9,0.0,11.0,79
1492,SAN02,2023-08-11,76.2,68.2,0.0,12.1,77
1493,SAN02,2023-08-12,76.1,67.4,0.0,11.6,78
1494,SAN02,2023-08-13,76.3,66.1,0.0,11.9,77
1495,SAN02,2023-08-14,76.3,66.2,0.0,11.0,79
1496,SAN02,2023-08-15,78.3,66.2,0.0,13.5,77
1497,SAN02,2023-08-16,82.9,67.4,0.0,15.5,74
1498,SAN02,2023-08-17,78.8,65.8,0.0,13.4,79
1499,SAN02,2023-08-18,77.0,62.9,0.0,12.2,81
1500,SAN02,2023-08-19,73.0,63.6,0.0,11.1,78
1501,SAN02,2023-08-20,77.1,66.5,1.528,23.4,89
1502,SAN02,2023-08-21,72.1,63.8,0.051,18.3,88
1503,SAN02,2023-08-22,74.0,62.0,0.0,10.9,91
1504,SAN02,2023-08-23,73.7,63.9,0.0,9.5,90
1505,SAN02,2023-08-24,72.8,64.6,0.0,12.3,88
1506,SAN02,2023-08-25,74.1,62.2,0.0,12.3,85
1507,SAN02,2023-08-26,76.7,61.6,0.0,13.0,82
1508,SAN02,2023-08-27,80.5,62.2,0.0,13.2,74
1509,SAN02,2023-08-28,83.6,65.3,0.0,10.7,73
1510,SAN02,2023-08-29,84.4,65.0,0.0,9.9,78
1511,SAN02,2023-08-30,77.8,65.8,0.0,10.2,86
1512,SAN02,2023-08-31,74.8,64.6,0.0,12.7,87
1513,SEA03,2023-06-30,76.3,58.6,0.0,12.6,71
1514,SEA03,2023-07-01,76.1,55.8,0.0,12.4,55
1515,SEA03,2023-07-02,74.1,55.7,0.0,12.8,57
1516,SEA03,2023-07-03,76.8,54.1,0.0,14.0,55
1517,SEA03,2023-07-04,83.0,58.0,0.0,12.2,50
1518,SEA03,2023-07-05,84.7,59.2,0.0,10.0,50
1519,SEA03,2023-07-06,84.6,61.2,0.0,8.9,58
1520,SEA03,2023-07-07,79.6,56.0,0.0,11.4,65
1521,SEA03,2023-07-08,74.8,55.9,0.0,9.7,66
1522,SEA03,2023-07-09,76.2,55.9,0.0,9.3,68
1523,SEA03,2023-07-10,70.7,55.5,0.0,12.1,64
1524,SEA03,2023-07-11,75.2,57.2,0.0,10.7,68
1525,SEA03,2023-07-12,75.3,57.3,0.004,10.4,72
1526,SEA03,2023-07-13,77.4,57.0,0.0,11.8,67
1527,SEA03,2023-07-14,81.4,57.8,0.0,11.2,60
1528,SEA03,2023-07-15,82.1,58.7,0.0,12.3,60
1529,SEA03,2023-07-16,80.4,59.1,0.0,13.4,64
1530,SEA03,2023-07-17,74.5,61.1,0.004,13.7,63
1531,SEA03,2023-07-18,75.9,56.8,0.0,14.0,62
1532,SEA03,2023-07-19,82.4,57.6,0.0,11.6,56
1533,SEA03,2023-07-20,84.8,61.2,0.0,8.1,58
1534,SEA03,2023-07-21,78.8,59.0,0.008,8.9,69
1535,SEA03,2023-07-22,79.2,59.5,0.0,15.2,68
1536,SEA03,2023-07-23,80.8,58.8,0.0,12.2,61
1537,SEA03,2023-07-24,72.6,60.1,0.173,15.7,76
1538,SEA03,2023-07-25,73.0,57.6,0.008,12.0,73
1539,SEA03,2023-07-26,72.9,57.1,0.0,11.5,65
1540,SEA03,2023-07-27,76.6,55.4,0.0,9.2,64
1541,SEA03,2023-07-28,78.0,59.0,0.0,12.6,68
1542,SEA03,2023-07-29,77.8,57.8,0.0,13.2,67
1543,SEA03,2023-07-30,75.8,59.4,0.0,10.5,61
1544,SEA03,2023-07-31,76.4,57.1,0.0,11.7,62
1545,SEA03,2023-08-01,78.5,56.5,0.0,12.0,62
1546,SEA03,2023-08-02,80.2,55.7,0.0,15.4,57
1547,SEA03,2023-08-03,79.6,57.9,0.0,11.0,63
1548,SEA03,2023-08-04,79.4,59.1,0.0,10.6,60
1549,SEA03,2023-08-05,75.3,62.8,0.016,8.4,75
1550,SEA03,2023-08-06,80.0,62.1,0.0,8.0,76
1551,SEA03,2023-08-07,75.7,64.6,0.028,8.6,75
1552,SEA03,2023-08-08,77.4,62.0,0.0,12.7,74
1553,SEA03,2023-08-09,78.3,61.7,0.142,15.6,74
1554,SEA03,2023-08-10,74.0,62.2,0.0,8.4,64
1555,SEA03,2023-08-11,77.4,59.3,0.0,10.3,66
1556,SEA03,2023-08-12,78.3,59.8,0.0,13.3,67
1557,SEA03,2023-08-13,82.8,62.2,0.0,15.8,61
1558,SEA03,2023-08-14,84.8,66.4,0.0,16.0,57
1559,SEA03,2023-08-15,88.3,65.0,0.0,12.4,55
1560,SEA03,2023-08-16,88.4,63.4,0.0,10.6,56
1561,SEA03,2023-08-17,89.0,64.9,0.0,9.8,58
1562,SEA03,2023-08-18,74.0,58.7,0.0,10.1,61
1563,SEA03,2023-08-19,75.3,57.0,0.0,16.0,61
1564,SEA03,2023-08-20,78.9,60.0,0.0,13.6,56
1565,SEA03,2023-08-21,76.8,55.9,0.0,6.2,61
1566,SEA03,2023-08-22,72.8,57.4,0.335,12.0,65
1567,SEA03,2023-08-23,72.6,58.0,0.134,11.0,71
1568,SEA03,2023-08-24,74.3,56.5,0.0,15.0,70
1569,SEA03,2023-08-25,81.2,59.6,0.031,13.0,65
1570,SEA03,2023-08-26,81.0,59.5,0.0,14.5,61
1571,SEA03,2023-08-27,83.2,59.1,0.0,9.3,61
1572,SEA03,2023-08-28,74.9,59.9,0.004,9.4,76
1573,SEA03,2023-08-29,68.3,60.3,0.382,8.9,84
1574,SEA03,2023-08-30,72.8,60.0,0.051,8.6,80
1575,SEA03,2023-08-31,67.0,60.0,0.043,12.9,82
1576,SFO03,2023-06-30,64.4,54.0,0.0,15.5,78
1577,SFO03,2023-07-01,67.8,53.6,0.0,14.7,77
1578,SFO03,2023-07-02,68.8,55.4,0.0,16.4,77
1579,SFO03,2023-07-03,62.9,55.4,0.0,17.4,85
1580,SFO03,2023-07-04,63.2,55.3,0.0,18.2,80
1581,SFO03,2023-07-05,63.0,55.4,0.0,17.3,80
1582,SFO03,2023-07-06,62.3,55.0,0.0,17.1,82
1583,SFO03,2023-07-07,62.2,53.8,0.0,23.0,80
1584,SFO03,2023-07-08,64.2,53.4,0.0,22.4,78
1585,SFO03,2023-07-09,62.7,53.5,0.0,22.6,80
1586,SFO03,2023-07-10,67.7,53.1,0.0,14.9,79
1587,SFO03,2023-07-11,64.8,53.8,0.0,15.1,80
1588,SFO03,2023-07-12,64.8,53.6,0.0,17.5,83
1589,SFO03,2023-07-13,68.4,55.4,0.0,18.9,77
1590,SFO03,2023-07-14,67.0,53.7,0.0,15.7,81
1591,SFO03,2023-07-15,64.4,53.0,0.0,13.2,80
1592,SFO03,2023-07-16,71.0,55.6,0.0,18.1,74
1593,SFO03,2023-07-17,68.4,56.3,0.0,16.8,72
1594,SFO03,2023-07-18,62.7,55.2,0.0,18.4,81
1595,SFO03,2023-07-19,61.6,54.7,0.0,16.1,84
1596,SFO03,2023-07-20,67.9,54.8,0.0,15.2,77
1597,SFO03,2023-07-21,74.5,55.4,0.0,13.6,70
1598,SFO03,2023-07-22,74.2,55.8,0.0,14.2,68
1599,SFO03,2023-07-23,71.2,58.0,0.0,21.2,71
1600,SFO03,2023-07-24,70.5,55.7,0.0,18.7,78
1601,SFO03,2023-07-25,72.5,56.7,0.0,14.1,76
1602,SFO03,2023-07-26,64.2,56.2,0.0,17.9,80
1603,SFO03,2023-07-27,66.7,56.1,0.0,21.3,76
1604,SFO03,2023-07-28,71.2,55.5,0.0,17.8,75
1605,SFO03,2023-07-29,69.9,55.4,0.0,17.7,76
1606,SFO03,2023-07-30,70.5,54.7,0.0,17.6,74
1607,SFO03,2023-07-31,69.5,55.3,0.0,18.9,77
1608,SFO03,2023-08-01,62.2,55.8,0.0,18.0,85
1609,SFO03,2023-08-02,65.7,56.3,0.0,19.8,84
1610,SFO03,2023-08-03,61.6,55.2,0.0,21.4,88
1611,SFO03,2023-08-04,67.6,55.0,0.0,16.6,83
1612,SFO03,2023-08-05,72.0,56.0,0.0,16.3,75
1613,SFO03,2023-08-06,79.1,57.7,0.0,16.7,67
1614,SFO03,2023-08-07,75.3,57.6,0.0,18.9,75
1615,SFO03,2023-08-08,65.2,57.0,0.0,18.7,86
1616,SFO03,2023-08-09,66.0,56.8,0.0,15.9,85
1617,SFO03,2023-08-10,64.4,57.2,0.0,17.8,87
1618,SFO03,2023-08-11,65.6,56.8,0.0,16.1,86
1619,SFO03,2023-08-12,64.9,56.1,0.0,15.5,85
1620,SFO03,2023-08-13,65.5,55.6,0.0,15.4,87
1621,SFO03,2023-08-14,66.8,55.3,0.0,15.1,84
1622,SFO03,2023-08-15,66.6,55.2,0.0,17.5,86
1623,SFO03,2023-08-16,67.5,58.0,0.0,17.2,88
1624,SFO03,2023-08-17,67.2,59.6,0.0,18.1,87
1625,SFO03,2023-08-18,69.3,60.3,0.0,16.6,83
1626,SFO03,2023-08-19,66.7,59.0,0.0,16.6,85
1627,SFO03,2023-08-20,76.9,58.3,0.0,15.1,77
1628,SFO03,2023-08-21,76.3,60.5,0.008,20.7,75
1629,SFO03,2023-08-22,72.8,61.7,0.0,14.8,80
1630,SFO03,2023-08-23,83.4,60.7,0.0,16.8,67
1631,SFO03,2023-08-24,74.2,61.9,0.0,18.6,77
1632,SFO03,2023-08-25,66.5,59.2,0.0,17.5,82
1633,SFO03,2023-08-26,66.3,58.8,0.0,19.0,79
1634,SFO03,2023-08-27,73.8,56.8,0.0,17.5,73
1635,SFO03,2023-08-28,76.4,57.4,0.0,18.1,71
1636,SFO03,2023-08-29,82.0,58.1,0.0,13.5,63
1637,SFO03,2023-08-30,83.9,57.4,0.0,16.6,65
1638,SFO03,2023-08-31,67.4,58.5,0.0,17.3,81
1639,STL10,2023-06-30,93.5,72.7,0.087,9.4,82
1640,STL10,2023-07-01,94.7,73.7,0.752,11.1,80
1641,STL10,2023-07-02,85.3,69.3,0.063,13.2,79
1642,STL10,2023-07-03,89.4,66.2,0.0,6.5,68
1643,STL10,2023-07-04,91.8,70.9,0.016,8.9,67
1644,STL10,2023-07-05,87.2,71.3,0.409,8.5,76
1645,STL10,2023-07-06,85.9,71.7,0.0,8.8,67
1646,STL10,2023-07-07,86.5,65.6,0.004,6.5,63
1647,STL10,2023-07-08,82.6,69.2,1.02,10.7,73
1648,STL10,2023-07-09,83.6,63.8,0.0,5.7,62
1649,STL10,2023-07-10,88.8,62.8,0.0,8.8,59
1650,STL10,2023-07-11,93.7,67.4,0.0,10.5,54
1651,STL10,2023-07-12,97.1,70.8,0.0,14.0,56
1652,STL10,2023-07-13,91.3,73.6,0.642,9.5,72
1653,STL10,2023-07-14,90.9,69.3,0.323,17.4,79
1654,STL10,2023-07-15,89.7,70.4,0.0,11.6,72
1655,STL10,2023-07-16,92.9,68.9,0.035,13.8,58
1656,STL10,2023-07-17,88.2,68.1,0.457,10.0,75
1657,STL10,2023-07-18,84.8,69.4,0.661,7.9,85
1658,STL10,2023-07-19,88.5,70.3,0.146,9.1,82
1659,STL10,2023-07-20,90.8,73.9,0.276,11.2,76
1660,STL10,2023-07-21,79.3,66.3,0.02,8.2,68
1661,STL10,2023-07-22,83.5,64.3,0.004,6.6,65
1662,STL10,2023-07-23,90.9,65.7,0.024,7.1,60
1663,STL10,2023-07-24,90.2,69.8,0.02,9.3,66
1664,STL10,2023-07-25,97.8,69.4,0.437,14.5,71
1665,STL10,2023-07-26,99.9,78.1,0.043,19.1,59
1666,STL10,2023-07-27,99.0,76.8,0.0,11.2,61
1667,STL10,2023-07-28,99.9,80.5,0.004,11.9,54
1668,STL10,2023-07-29,93.7,75.8,0.669,13.2,73
1669,STL10,2023-07-30,88.2,72.6,0.0,5.7,75
1670,STL10,2023-07-31,85.6,70.2,0.0,6.3,68
1671,STL10,2023-08-01,86.8,68.3,0.0,7.3,63
1672,STL10,2023-08-02,84.6,70.0,1.63,8.9,82
1673,STL10,2023-08-03,84.5,72.3,1.059,5.8,87
1674,STL10,2023-08-04,87.9,72.9,0.091,7.9,84
1675,STL10,2023-08-05,87.8,72.5,0.921,14.7,80
1676,STL10,2023-08-06,87.3,67.0,0.579,12.0,83
1677,STL10,2023-08-07,81.1,69.8,0.051,14.6,74
1678,STL10,2023-08-08,83.6,65.9,0.071,8.2,78
1679,STL10,2023-08-09,77.9,68.6,0.909,14.8,87
1680,STL10,2023-08-10,84.2,65.8,0.035,5.2,82
1681,STL10,2023-08-11,91.1,69.5,0.0,9.3,78
1682,STL10,2023-08-12,88.7,75.5,0.008,14.0,82
1683,STL10,2023-08-13,84.2,69.0,0.319,7.4,82
1684,STL10,2023-08-14,82.8,68.6,0.142,14.6,77
1685,STL10,2023-08-15,73.7,64.0,0.0,11.1,76
1686,STL10,2023-08-16,79.7,59.0,0.0,7.1,71
1687,STL10,2023-08-17,85.0,64.3,0.004,13.2,68
1688,STL10,2023-08-18,80.1,59.5,0.0,6.3,70
1689,STL10,2023-08-19,88.4,63.2,0.0,11.5,72
1690,STL10,2023-08-20,98.1,72.1,0.0,9.0,76
1691,STL10,2023-08-21,93.1,78.2,0.039,8.6,86
1692,STL10,2023-08-22,93.5,79.6,0.012,5.2,82
1693,STL10,2023-08-23,96.0,77.4,0.0,5.9,74
1694,STL10,2023-08-24,99.5,78.3,0.0,7.6,72
1695,STL10,2023-08-25,100.3,77.8,0.0,9.4,72
1696,STL10,2023-08-26,82.6,73.5,0.787,10.0,84
1697,STL10,2023-08-27,79.0,67.2,0.378,10.3,81
1698,STL10,2023-08-28,80.8,65.0,0.0,7.4,66
1699,STL10,2023-08-29,84.2,63.7,0.0,6.2,70
1700,STL10,2023-08-30,79.2,65.3,0.0,10.2,69
1701,STL10,2023-08-31,77.5,57.5,0.0,5.8,69
1702,STP01,2023-06-30,97.0,77.7,0.0,13.9,57
1703,STP01,2023-07-01,97.0,78.5,0.0,14.8,57
1704,STP01,2023-07-02,93.1,80.3,0.079,10.6,64
1705,STP01,2023-07-03,92.9,77.2,0.055,15.9,68
1706,STP01,2023-07-04,96.5,78.0,0.012,11.3,65
1707,STP01,2023-07-05,93.8,81.7,0.051,7.6,70
1708,STP01,2023-07-06,94.3,79.8,0.122,11.1,66
1709,STP01,2023-07-07,89.4,79.5,0.35,14.6,72
1710,STP01,2023-07-08,87.5,78.9,0.177,16.3,75
1711,STP01,2023-07-09,92.9,80.8,0.024,13.4,68
1712,STP01,2023-07-10,89.1,77.5,0.378,16.0,74
1713,STP01,2023-07-11,88.5,76.9,0.315,15.9,76
1714,STP01,2023-07-12,90.9,81.2,0.028,9.7,71
1715,STP01,2023-07-13,92.1,79.0,0.008,9.5,73
1716,STP01,2023-07-14,93.6,78.4,0.012,11.6,66
